Hour,Minute,Seconds,Latitude deg*10001750/90,Longitude deg*65536*65536/360,Altitude meters,Current mass slugs,TAT degCelsius*256,IAS kts*128,Prop1 thrust lbf,Pitch deg*(-1)*65536*65536/360,Incidence Alpha rad,Incidence Beta rad,Dynamic pressure lbf_sqft,Ambient pressure hPa,Ambient temperature degCelsius,Bank angle deg*65536*65536/360,Heading deg*65536*65536/360,Variometer reading (TAS z body) ft_sec,Engine N1% *65536/N1scaler,Engine N1scaler,Empty weight lbs*256,Payload weight lbs*256,Reciprocating engine power hp*550
0238,0239,023A,0564,056C,0574,30C8,11D0,02BC,2410,0578,2ED0,2ED8,30D8,3498,34A8,057C,0580,3188,0898,08C8,1330,1400,3820
15,16,32,4672451,16794731,2067,71.345268719945,259,10855,237.31011096689,4043545,0.0766738354529897,-0.0302404928698859,24.3710984095919,788.477111816406,-0.137410715222359,42538283,1859577198,-12.0996720027387,13075,10801,422400,0,46893.1934222668
15,16,33,4672407,16799274,2063,71.3449500180735,271,10983,233.67240600232,-3693541,0.0579441440702343,-0.0262429340060499,24.9044162288157,788.477111816406,-0.137410715222359,34298088,1855560161,-9.24592607623585,13099,10801,422400,0,46671.6937835478
15,16,34,4672363,16803897,2061,71.3446313162019,279,10982,234.645261990815,-40323065,0.0759550278502575,-0.0689711879559727,25.0743413871434,788.872131347656,-0.11250015348196,12706140,1873394950,-12.1291849761504,13110,10800,422400,0,46563.4409943497
15,16,36,4672318,16808745,2062,71.3443126143304,281,10970,235.318404908746,-47042941,0.0526813135051452,-0.0158317258749811,24.8461857203983,789.069641113281,-0.0935208350419998,-1073806,1843948081,-8.39649159088816,13113,10800,422400,0,46541.8309644653
15,16,37,4672274,16813348,2063,71.3440015005987,280,10882,238.414490674685,-51362671,0.0513526821416439,-0.0629609741838824,24.5502356878685,788.970886230469,-0.0872509703040123,-16456295,1878683300,-8.12156488232512,13108,10800,422400,0,46589.4627748363
15,16,38,4672231,16817878,2064,71.3436827987271,275,10820,240.325733015766,-49126251,0.046144881809176,-0.040182755430167,24.1909749547539,788.872131347656,-0.0873358547687531,-36881996,1868086706,-7.25390690482529,13097,10799,422400,0,46698.1013199517
15,16,39,4672188,16822312,2065,71.3433716849953,271,10772,241.715678141452,-44494710,0.0451710463158084,-0.0182940894718419,23.9442041772281,788.773376464844,-0.0905984118580818,-45719823,1865610400,-7.06953051325001,13089,10800,422400,0,46782.8096422512
15,16,40,4672144,16826646,2066,71.3430529831238,268,10742,242.517142662614,-31473408,0.0376297120943106,-0.00268370813964257,23.7810500411629,788.674621582031,-0.0954505354166031,-50788218,1862605358,-5.8710547306323,13082,10800,422400,0,46852.8533881008
15,16,41,4672101,16830892,2066,71.3427342812523,268,10757,241.730881145336,-19606422,0.039668608143932,0.0117372579721576,23.8468910487176,788.575866699219,-0.10109718888998,-47851749,1863817082,-6.19748597346307,13080,10800,422400,0,46870.939017738
15,16,42,4672057,16835070,2065,71.3424155793807,269,10807,239.911324539325,-8733789,0.0399696187954221,0.00372769105702466,24.058845794629,788.575866699219,-0.103893287479877,-45056000,1876752869,-6.27253370688522,13083,10800,422400,0,46836.1123948383
15,16,43,4672012,16839185,2063,71.3420968775092,274,10881,237.455936245962,-1668889,0.0410837011909104,0.0182575571030077,24.3939263331001,788.674621582031,-0.100226953625679,-41539961,1873917560,-6.49061655084091,13091,10800,422400,0,46757.1304890327
15,16,44,4671967,16843266,2061,71.3417781756377,281,10957,235.152089098435,-8722581,0.0517207127207982,0.0288483994704996,24.7723953101313,788.872131347656,-0.0918700098991394,-32189603,1874283410,-8.22994349747669,13102,10801,422400,0,46653.5355122304
15,16,45,4671922,16847296,2060,71.3414594737661,287,11009,233.717741450493,-16321294,0.0520212676295265,0.0280848375785463,25.0170667948276,789.069641113281,-0.0811680853366852,-21782369,1878461843,-8.31780608540558,13112,10801,422400,0,46557.3795135959
15,16,46,4671876,16851298,2058,71.3411483600344,291,11032,233.294134127573,-24042546,0.0514884692088058,0.0327040661292659,25.1320634398826,789.267150878906,-0.0692936629056931,-10583519,1876935724,-8.24958243784484,13118,10800,422400,0,46497.2462328675
15,16,47,4671828,16855493,2058,71.3408372463026,293,11027,233.671816502192,-32194095,0.0514887870093235,0.0360069144993912,25.1213516470139,789.365905761719,-0.0600803978741169,3134409,1874107086,-8.2465645211238,13121,10800,422400,0,46473.1233849844
15,16,48,4671783,16859501,2058,71.3405185444311,293,10998,234.72520688492,-39902899,0.051722252930361,0.0328541064660483,24.9887855168566,789.365905761719,-0.0554460324347019,15909449,1872435178,-8.26300263645128,13119,10800,422400,0,46486.3183515462
15,16,49,4671737,16863540,2059,71.3401998425595,291,10945,236.499985244587,-47182004,0.0522021057510235,0.0318158592520544,24.755110359089,789.365905761719,-0.053101047873497,27913254,1866892078,-8.30082292863465,13114,10799,422400,0,46541.8301737669
15,16,50,4671692,16867627,2060,71.3398887288278,286,10873,238.815631940637,-53725997,0.0529946194638481,0.0309417366505456,24.4369074870757,789.267150878906,-0.0551491007208824,39699079,1859006246,-8.37311391552266,13106,10800,422400,0,46626.3227971152
15,16,51,4671650,16871570,2061,71.339577615096,281,10792,241.420549704923,-58649512,0.0535083218978395,0.0296281282147771,24.0769916176221,789.168395996094,-0.0593932121992111,50537688,1849675641,-8.39250526208751,13095,10800,422400,0,46734.7657693807
15,16,52,4671604,16876013,2063,71.3392589132245,273,10693,244.561602188916,-62519661,0.0543472251413741,0.0283785236577262,23.6410587861343,788.970886230469,-0.0679832324385643,62092240,1836920237,-8.44766542193205,13082,10799,422400,0,46869.8967071096
15,16,53,4671562,16880345,2065,71.3389402113529,266,10596,247.659932710265,-64794166,0.0554134764724477,0.0271845381579796,23.2157998807836,788.773376464844,-0.076955571770668,72709465,1822582250,-8.53662566090044,13068,10799,422400,0,47010.9599651679
